Scenario,Version,Case,Asset,Category,Unit,Basis,Account,CY2022,CY2023,CY2024,CY2025,CY2026,CY2027,CY2028,CY2029,CY2030,CY2031,CY2032,CY2033,CY2034,CY2035,CY2036,CY2037,CY2038,CY2039,CY2040,CY2041,CY2042,CY2043,CY2044,CY2045,CY2046,CY2047,CY2048,CY2049,CY2050,CY2051,CY2052,CY2053,CY2054,CY2055,CY2056,CY2057,CY2058,CY2059,CY2060,CY2061,CY2062,CY2063,CY2064,CY2065,CY2066,CY2067,CY2068,CY2069,CY2070,CY2071,CY2072,CY2073,CY2074,CY2075,CY2076,CY2077,CY2078,CY2079,CY2080,CY2081,CY2082
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,OA0008,0,0,-1.633831779,-11.27219202,-0.063342412,4.769583311,5.039414829,4.519188063,3.896406078,3.360092908,2.937505094,2.579368493,2.284181236,2.038866523,1.764019004,1.55097683,1.412230136,1.299683982,1.199176229,1.109791679,1.031172464,0.960144717,0.898984705,0.841151094,0.781927083,0.728851339,0.681301997,0.633817188,0.59316118,0.552153172,0.511544098,0.481219292,0.461536621,0.334429397,0.037581874,0.005585068,-0.011181869,-0.030348272,0.36778727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.03025167,2.246731282,8.905063088,12.37139796,11.36478707,8.143896819,5.739950239,4.303321335,3.431909094,2.848948935,2.426769754,2.056002848,1.749036121,1.506272833,1.309594527,1.147632065,1.013685649,0.8990604,0.798386577,0.738003507,0.683527861,0.637655122,0.602309625,0.572468291,0.540108342,0.500164252,0.456329044,0.380664494,0.308664669,0.243039203,0.179613987,0.099138601,0.024768732,-0.037524523,-0.083680252,-0.125923639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.041557655,3.086404258,12.23316062,16.99497205,15.61215953,11.18752297,7.885147191,5.911605628,4.714519678,3.913689276,3.333728676,2.824394709,2.402705021,2.069213583,1.799030511,1.576537666,1.392531331,1.235067081,1.096768336,1.013818245,0.938983365,0.875966565,0.827411363,0.786417399,0.741963536,0.687091104,0.626873322,0.52293059,0.424022204,0.333870471,0.246741289,0.136189762,0.034025573,-0.051548598,-0.11495415,-0.172985198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.364918457,36.05012945,142.8872682,198.5067322,182.3549735,130.6737883,92.10100761,69.04940876,55.06715477,45.71316358,38.93906724,32.98980446,28.06432795,24.16900732,21.01322752,18.41444662,16.26524057,14.42603194,12.81057991,11.84171466,10.96760425,10.23157591,9.664472219,9.185613783,8.666387022,8.025482597,7.322110352,6.107968077,4.952692035,3.899749441,2.88198914,1.59072453,0.397409105,-0.602050549,-1.342673137,-2.020503381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.091539002,8.887341757,35.22561153,48.93732788,44.95547932,32.21465513,22.70541292,17.02256459,13.57555609,11.26954239,9.599543835,8.132886225,6.91862338,5.958320957,5.180334505,4.539663985,4.009826899,3.556411452,3.158157968,2.919305997,2.703814118,2.522362675,2.38255714,2.264504447,2.136500765,1.978500027,1.80509969,1.505781234,1.220972596,0.961394224,0.710487875,0.392157221,0.09797246,-0.148422596,-0.331005947,-0.498109487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.016499455,0.240561733,0.489538776,0.511260883,0.452884153,0.388264037,0.332060664,0.285633099,0.247891798,0.217481994,0.192502717,0.172139675,0.155033802,0.140101286,0.127611648,0.116750594,0.107248606,0.098830429,0.091500364,0.084983158,0.079010726,0.073309246,0.067878719,0.062991532,0.058104344,0.054031449,0.050229507,0.046428998,0.043442782,0.041269424,0.038555594,0.035840331,0.032852681,0.030953143,0.029052172,0.026607861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.025655294,0.374053693,0.761192499,0.794968588,0.704197577,0.603718616,0.516326998,0.444135957,0.385451339,0.338166598,0.299325878,0.267663024,0.241064799,0.217845967,0.198425608,0.181537563,0.166762753,0.153673181,0.142275534,0.132141816,0.122855175,0.113989843,0.105545821,0.097946646,0.090347472,0.084014455,0.078102748,0.07219327,0.067549949,0.064170557,0.059950775,0.055728764,0.051083214,0.04812959,0.045173736,0.041373034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.205153764,3.978634311,8.096476746,8.455722052,7.490252251,6.421498349,5.49195055,4.72406592,4.099878401,3.596934972,3.183803628,2.847012354,2.564107118,2.31712894,2.110563773,1.930938592,1.773772499,1.634565385,1.51331624,1.405545176,1.306751073,1.212453035,1.122639939,1.041808861,0.960977782,0.893619729,0.830752686,0.767885642,0.718490613,0.682563554,0.637659534,0.592756525,0.54335644,0.511925446,0.480489397,0.440076385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0.034915155,0.668103895,1.359583834,1.419909296,1.257784982,1.078316584,0.922224393,0.79327879,0.68846347,0.604007725,0.534633671,0.47807859,0.430572427,0.389099038,0.354412011,0.324248791,0.297857093,0.274480887,0.254120498,0.236023315,0.219433471,0.203598517,0.188516989,0.174943613,0.161370238,0.150059254,0.139502347,0.128945603,0.120651088,0.114618151,0.107077712,0.099537274,0.091241945,0.085964061,0.0806852,0.073898838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S1,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.018939337,1.406586808,5.575101179,7.745232046,7.11502517,5.098561598,3.593548704,2.694133949,2.148578291,1.783610716,1.519301552,1.287175087,1.09500017,0.943015978,0.819883714,0.718481193,0.634627235,0.562865043,0.499837268,0.462038321,0.427924482,0.399205432,0.377085917,0.358403474,0.338144231,0.313136865,0.285693429,0.238318512,0.193237929,0.15216136,0.11244899,0.062071063,0.015502264,-0.023492573,-0.052388792,-0.078831225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.00355317,0.263886885,1.045933371,1.4530672,1.334835372,0.956530751,0.674178349,0.50544098,0.403090395,0.334619572,0.285033068,0.241484295,0.20543075,0.176917306,0.153816713,0.134792792,0.119061122,0.105597964,0.093773451,0.086682068,0.08028204,0.074894118,0.07074432,0.067239345,0.06343855,0.058746969,0.053598362,0.04471045,0.036252974,0.028546683,0.021096326,0.011645026,0.002908348,-0.004407394,-0.009828555,-0.014789365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.021275688,1.58010298,6.262844165,8.700681794,7.992732767,5.727518789,4.036847908,3.026481591,2.413626333,2.003636455,1.706722184,1.44596066,1.230079097,1.059346176,0.921024349,0.80711284,0.712914681,0.632299923,0.56149706,0.519035244,0.480713132,0.448451307,0.423603134,0.402616031,0.379857612,0.351765345,0.320936494,0.26771742,0.217075709,0.170931945,0.126320668,0.069728133,0.017414619,-0.026390611,-0.05885146,-0.088555823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S1,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.01543115,0.22496499,0.457802414,0.478116297,0.423524078,0.363094567,0.310534808,0.267115761,0.231821194,0.20338283,0.180022938,0.160980013,0.144983099,0.131018645,0.119338699,0.109181757,0.100295774,0.09242334,0.085567137,0.079475117,0.07388719,0.068556673,0.063478202,0.058906506,0.054337491,0.050527298,0.046974513,0.043419048,0.040625084,0.038595305,0.036056069,0.033516834,0.030722871,0.028945138,0.027167405,0.024882898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.056404977,0.822307131,1.673390111,1.747642779,1.548093635,1.32720763,1.135087673,0.976379457,0.847368387,0.743418572,0.658031925,0.588424949,0.529951953,0.478908145,0.436214821,0.399088487,0.366607846,0.337831996,0.312770741,0.290502781,0.270077417,0.250592953,0.232029786,0.215319015,0.198618045,0.18469077,0.171704394,0.158708217,0.148495534,0.141076148,0.131794565,0.122512981,0.112300299,0.105802211,0.099304122,0.090953637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA1104,0,0,0,0.049892078,0.727358011,1.480169217,1.545848171,1.369340316,1.173959297,1.004022804,0.863640107,0.749525525,0.657578456,0.582051126,0.520481441,0.468760131,0.423610184,0.385846519,0.353007042,0.324276834,0.298823638,0.276656124,0.256959373,0.238892459,0.221657802,0.205238064,0.190456831,0.175684268,0.163365129,0.151878248,0.140382697,0.13134924,0.124786546,0.116576677,0.108366807,0.09933335,0.093585575,0.087837799,0.080451518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S1,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.007904191,0.58702854,2.326727,3.232414973,2.969402822,2.127846752,1.499740817,1.12437676,0.896693165,0.744376663,0.6340692,0.537192946,0.456990174,0.393560703,0.342172368,0.299852781,0.264856955,0.234907538,0.208603365,0.192828256,0.178591099,0.166605417,0.157374002,0.149577024,0.141121979,0.130685341,0.119232027,0.099460458,0.080646412,0.063503412,0.04692975,0.025904896,0.006469754,-0.009804451,-0.021864073,-0.032899625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.014015799,1.040925501,4.125778056,5.731753988,5.265377932,3.773121399,2.659357007,1.99375731,1.59002624,1.319936933,1.124338519,0.952556475,0.810340033,0.697866192,0.606743829,0.531702268,0.469647283,0.416540645,0.369897795,0.341925196,0.316679713,0.295426569,0.279057321,0.265231633,0.250239054,0.231732692,0.21142355,0.176364384,0.14300311,0.112604952,0.083216351,0.045934849,0.01147224,-0.01738536,-0.038769616,-0.058337979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S3,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.001762097,0.174076775,0.689965756,0.958537799,0.880545123,0.630990012,0.444732006,0.333421782,0.265905084,0.220737074,0.18802671,0.159299255,0.1355154,0.116705901,0.101467455,0.088918612,0.078540651,0.069659587,0.061858985,0.057180585,0.052959732,0.049405641,0.046667243,0.044354959,0.041847747,0.038752985,0.035356582,0.029493802,0.023915272,0.018830884,0.013916382,0.007681198,0.001918986,-0.002907147,-0.006483422,-0.00975649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.042613414,4.172203223,16.53682557,22.97385301,21.10455572,15.12331759,10.65916026,7.991321009,6.373107317,5.290538491,4.506550105,3.818021038,3.247979412,2.797160928,2.43193175,2.131165694,1.882431042,1.66957315,1.482611686,1.370481228,1.269317531,1.184134402,1.11850218,1.063082391,1.0029905,0.928815681,0.847412069,0.70689583,0.573191463,0.451330682,0.333542409,0.18410032,0.045993918,-0.069677509,-0.155392178,-0.233839371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S1,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.008934075,0.130246554,0.265050961,0.276811961,0.24520505,0.210218559,0.179788369,0.154650318,0.134216047,0.117751268,0.104226739,0.093201578,0.083939945,0.075855034,0.06909277,0.06321227,0.058067609,0.053509755,0.049540263,0.046013205,0.042777998,0.039691822,0.036751572,0.034104726,0.031459433,0.029253469,0.027196536,0.025138051,0.023520447,0.022345279,0.020875154,0.019405029,0.017787426,0.016758183,0.01572894,0.014406293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.029246153,0.426368769,0.867657904,0.90615814,0.802691297,0.688161226,0.588546439,0.506255742,0.439363107,0.385464809,0.341191571,0.30510014,0.274781713,0.248315342,0.226178722,0.206928604,0.190087292,0.175166926,0.162172588,0.150626583,0.140035969,0.129933214,0.120308155,0.11164357,0.102984066,0.09576273,0.089029255,0.082290697,0.07699539,0.073148415,0.068335886,0.063523357,0.05822805,0.054858771,0.051489492,0.04715974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S3,ktCO2e,STO_Nom_Input,OA111,0,0,0,1.926014479,37.35201891,76.0109447,79.38359381,70.31961771,60.28599491,51.55925999,44.35024328,38.49027672,33.76856796,29.8900286,26.72818133,24.07222431,21.75355592,19.81429099,18.12794271,16.65244372,15.34554634,14.20724108,13.19547007,12.26797614,11.38269194,10.53951305,9.780658696,9.02180434,8.389436784,7.799231495,7.209026206,6.745298224,6.408009584,5.986443869,5.564887645,5.101112205,4.80603329,4.510906916,4.131503468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA111,0,0,0,0.228533828,4.401729162,8.957468323,9.354916697,8.286777956,7.104370659,6.07597336,5.226429528,4.535865702,3.979438416,3.522374045,3.149768043,2.836778037,2.563536044,2.335004407,2.136277481,1.962398404,1.80838731,1.674245294,1.5550133,1.445712561,1.341386209,1.242023294,1.152597109,1.063169828,0.988649285,0.919096559,0.849543833,0.794896748,0.755148735,0.705469468,0.655791296,0.60113764,0.566364015,0.531584914,0.486874559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S1,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.011423338,0.848388529,3.36264485,4.671568069,4.291456241,3.075218072,2.167463451,1.6249778,1.295923696,1.075792025,0.916372883,0.776364866,0.660453786,0.568783906,0.494516182,0.433354841,0.382777987,0.33949433,0.301478872,0.278680284,0.258104384,0.240782373,0.227440897,0.216172507,0.203953062,0.188869768,0.172317149,0.143742775,0.11655224,0.091776741,0.067824064,0.037438413,0.009350253,-0.014169641,-0.031598512,-0.047547372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.018083822,1.343049459,5.323266633,7.395369876,6.793630262,4.868252963,3.431223452,2.572436427,2.051524225,1.703042708,1.450672732,1.22903172,1.045537593,0.900418724,0.782848504,0.686026466,0.6059603,0.537439699,0.477258971,0.441167451,0.408594579,0.381172805,0.360052457,0.342213925,0.322869817,0.298992067,0.272788287,0.227553356,0.184509122,0.145288035,0.107369524,0.059267233,0.014802006,-0.022431383,-0.050022323,-0.075270316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,S3,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.39908783,39.42570631,156.2666087,217.0940366,199.4298977,142.9095118,100.7249442,75.51489417,60.22340291,49.9935448,42.58515162,36.07882583,30.69214919,26.43208773,22.98081448,20.13869507,17.78824674,15.77682264,14.01010672,12.95052116,11.99456287,11.18961605,10.56941124,10.04571459,9.477869696,8.776953776,8.007720822,6.679891562,5.416440511,4.264904966,3.151846031,1.739673036,0.434620759,-0.658423936,-1.468395192,-2.209694503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.228613354,22.38312509,88.71711557,123.2506181,113.222172,81.13389771,57.18449098,42.87200989,34.19058245,28.38279406,24.1768364,20.48300093,17.42482943,15.00626878,13.04687947,11.4333233,10.09890632,8.956961748,7.953946888,7.352387007,6.809661842,6.352669566,6.000564418,5.703247152,5.38086489,4.982930232,4.546214392,3.792369871,3.07506982,2.421308495,1.789395451,0.987665337,0.246749157,-0.373807391,-0.833651281,-1.254506459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S1,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.025118894,0.366198988,0.745212757,0.778279784,0.689414332,0.591046912,0.505489909,0.434812195,0.377359546,0.331067454,0.29304212,0.262043964,0.236004117,0.213272719,0.194260052,0.177726538,0.163261897,0.150447114,0.139286557,0.12936994,0.120273889,0.11159685,0.103330093,0.095888266,0.088450804,0.082248554,0.076465317,0.070677714,0.066129688,0.062825605,0.058692226,0.054558848,0.050010822,0.047117021,0.04422322,0.040504489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.005859431,0.085422455,0.173834187,0.181547662,0.160818208,0.13787225,0.117914551,0.101427711,0.088025855,0.077227397,0.068357309,0.061126435,0.055052176,0.049749671,0.045314627,0.04145789,0.038083754,0.035094477,0.032491077,0.030177849,0.028056033,0.026031959,0.02410359,0.022367651,0.02063273,0.019185945,0.017836901,0.016486839,0.015425931,0.014655195,0.01369101,0.012726826,0.011665918,0.010990887,0.010315856,0.009448396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,S3,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.662321633,12.84468547,26.13879263,27.29858581,24.18164795,20.73126608,17.73029937,15.25124858,13.23611179,11.61240133,10.27864161,9.191339377,8.278003671,7.480655444,6.813777218,6.233872464,5.726474981,5.27705655,4.885613905,4.537684109,4.218735679,3.914302412,3.624348403,3.36339208,3.102435757,2.884975963,2.682015011,2.47905406,2.319586373,2.203598894,2.05863005,1.913664469,1.754180462,1.652708147,1.551219511,1.420749509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Emission,ktCO2e,STO_Nom_Input,OA1111,0,0,0,0.974859873,18.77651622,38.20999499,39.90539595,35.34902193,30.30521097,25.91836256,22.29445183,19.34870429,16.97514481,15.02543908,13.43600857,12.10088282,10.93531072,9.960460194,9.112748035,8.371029679,7.71406245,7.141851019,6.633241477,6.166995819,5.721969477,5.298115733,4.916649232,4.53517806,4.21729476,3.920602746,3.623910732,3.390801918,3.221248274,3.009330745,2.797417889,2.564281044,2.415946717,2.26758903,2.076867459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL,0,0,0.026228284,0.350113963,3.01833962,10.25748046,14.35995284,13.39598857,9.843681008,7.153683056,5.551202167,4.542539169,3.849079833,3.334363322,2.769255531,2.325049498,2.026047063,1.779449129,1.574829466,1.402182709,1.253299776,1.115554644,1.037533635,0.965209522,0.901775691,0.85979742,0.82514311,0.784557607,0.731150834,0.667743036,0.547270822,0.431081044,0.320063162,0.21229507,0.081730717,-0.042160502,-0.147208141,-0.233893812,0.25270702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL,0,0,0.042240476,0.474053474,3.199247851,6.041762846,6.383565879,5.724580274,4.93568514,4.256322444,3.721018794,3.267357274,2.893435428,2.582688508,2.234531568,1.964665165,1.788910899,1.646345578,1.519029633,1.405803756,1.306214626,1.216241818,1.138768743,1.065509311,0.990488621,0.923256112,0.863024047,0.802873728,0.751373641,0.699427666,0.64798703,0.609573761,0.584641179,0.549876763,0.525189419,0.496593122,0.487593612,0.475859321,1.071290995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,0.001239176,0.227374452,0.930817991,1.340160365,1.258033566,0.910907576,0.649541696,0.497052714,0.403508036,0.340790059,0.295198439,0.243597262,0.203502808,0.17748659,0.156212989,0.138699795,0.123998114,0.111332113,0.099470327,0.093390436,0.08764309,0.082586129,0.079523202,0.077043925,0.07382398,0.069180694,0.063418233,0.051768991,0.040476973,0.029641818,0.018887485,0.005069917,-0.008544669,-0.020144245,-0.029792049,-0.038795433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,0.127437254,3.270600596,7.004444411,7.564023965,6.805616565,5.86485607,5.05518937,4.423081633,3.888623876,3.45048891,3.088112074,2.671415278,2.351765809,2.150405469,1.988583179,1.843459098,1.713915947,1.599743815,1.496033455,1.406807063,1.321514839,1.232586388,1.152636779,1.080778961,1.00816952,0.946055709,0.882702736,0.819444563,0.772640828,0.742961897,0.696835299,0.651500952,0.593382251,0.562931383,0.53077413,0.481471758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,0.034323964,6.298050122,25.7827487,37.12113242,34.84630036,25.23124966,17.99167021,13.76787442,11.17677826,9.439551596,8.176708266,6.747406099,5.636828899,4.916205087,4.326947127,3.841848769,3.434626591,3.083790731,2.755230841,2.586823818,2.427627956,2.287555079,2.202714989,2.134041426,2.044852096,1.91623763,1.756623078,1.433950471,1.121172599,0.821049392,0.52316489,0.140431753,-0.236678986,-0.557975901,-0.825210649,-1.074595569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,0.046358694,1.18976805,2.548053155,2.751615117,2.475724231,2.133497553,1.838959733,1.609013713,1.414590473,1.255207214,1.123382991,0.971798436,0.855517431,0.782267246,0.723400079,0.670607331,0.62348256,0.581949407,0.544222002,0.511763527,0.480736209,0.448386118,0.419302318,0.393162124,0.366748506,0.344152954,0.321106623,0.298094778,0.281068673,0.270272172,0.253492394,0.237000818,0.215858593,0.204781279,0.193083222,0.175148171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0.060148061,0.762930143,-0.41210128,-6.500358647,-10.29559681,-9.857217447,-6.807088883,-4.545631244,-3.302034017,-2.597868877,-2.165210791,-1.875027491,-1.506577087,-1.232015368,-1.078555725,-0.957891451,-0.862251557,-0.783974502,-0.716861405,-0.65013636,-0.632962571,-0.613440571,-0.595789179,-0.593271816,-0.592774314,-0.581978508,-0.554705417,-0.514238558,-0.414767894,-0.316988738,-0.222105048,-0.122365732,0.023900024,0.178911875,0.312162963,0.424558744,1.830869163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0.00465464,0.036826029,-0.042995637,-0.181323767,-0.211332435,-0.192229905,-0.165389569,-0.14233256,-0.124876024,-0.110231597,-0.098449233,-0.088867259,-0.076838406,-0.067918924,-0.062934267,-0.059074781,-0.055551864,-0.052363059,-0.049529658,-0.046901801,-0.044648182,-0.042406028,-0.039918203,-0.037657214,-0.035605046,-0.033451333,-0.031614536,-0.029677832,-0.02769527,-0.026268743,-0.025426911,-0.023679374,-0.020917217,-0.017039716,-0.014348803,-0.011752883,0.05982162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,0.007463042,1.369381782,5.605929719,8.071228629,7.576613071,5.486017568,3.911919552,2.993541816,2.430161118,2.052436823,1.777857451,1.46708502,1.225612793,1.06892793,0.940805877,0.835331192,0.746789084,0.670507024,0.599068417,0.562451765,0.527837891,0.497381918,0.478935181,0.464003524,0.444611134,0.416646557,0.381941648,0.31178311,0.243775978,0.178520345,0.113751472,0.030534004,-0.05146099,-0.121320412,-0.179425125,-0.233648759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,0.002730013,0.070064143,0.150052072,0.162039614,0.1457927,0.125639344,0.108294333,0.094753063,0.08330369,0.073917784,0.066154799,0.05722815,0.050380489,0.046066865,0.042600242,0.039491334,0.036716208,0.034270366,0.03204864,0.030137196,0.028310031,0.026404969,0.024692256,0.023152889,0.02159742,0.020266792,0.018909619,0.017554476,0.016551828,0.015916033,0.014927891,0.01395672,0.012711677,0.012059346,0.01137046,0.010314285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case1,Unjust,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0.074797157,7.557232091,30.63788357,43.52299066,40.86768727,29.91823048,21.57973746,16.6069606,13.53300271,11.47856201,9.991356905,8.351569755,7.069513408,6.222219323,5.528788973,4.951611608,4.469911684,4.051690185,3.677132836,3.473811354,3.288173765,3.134985516,3.026370727,2.939700593,2.834549837,2.682677922,2.501396356,2.132528683,1.767211645,1.422124567,1.074101719,0.605902868,0.154703764,-0.239520639,-0.545914457,-0.839586609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,F,Case2,Unjust,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0.198902821,3.944794233,8.211003659,8.768579752,7.939511038,6.953743632,6.086160803,5.37379936,4.765493709,4.271832305,3.863854719,3.408889652,3.054967193,2.821442018,2.626456989,2.455792212,2.305529894,2.171329224,2.054498302,1.950162667,1.852979281,1.757084471,1.662719032,1.57695061,1.486600584,1.412813318,1.342312574,1.268030703,1.212563349,1.177277183,1.124022536,1.067852322,1.000397303,0.963262876,0.924006853,0.864901549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
